Distrito,Habitaciones,Operacion,Precio,Tamano,Garaje,Trastero,Piscina,Terraza,Planta,Exterior,Ascensor,Ano_construccion,Ano_reforma,Tipo_vivienda,Banos
GETAFEMADRID,3,venta,550000,240.0,True,False,False,False,,False,False,,,chalet,1
GETAFEMADRID,2,venta,172000,63.0,False,False,False,False,4.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,250000,70.0,False,False,False,False,3.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,595000,275.0,False,False,False,False,,False,False,,,chalet,1
GETAFEMADRID,3,venta,499000,140.0,False,False,False,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,240000,66.0,False,False,False,False,0.0,True,False,,,apartamento,1
GETAFEMADRID,2,venta,150000,51.0,False,False,False,False,5.0,True,False,,2022.0,apartamento,1
GETAFEMADRID,4,venta,498000,140.0,False,False,False,True,1.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,429900,99.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,600000,130.0,False,False,False,True,1.0,True,True,,2024.0,apartamento,2
GETAFEMADRID,3,venta,482000,118.0,True,True,True,False,5.0,True,True,1986.0,,apartamento,1
GETAFEMADRID,3,venta,366000,101.0,False,False,False,False,1.0,False,True,,,apartamento,1
GETAFEMADRID,3,venta,125000,63.0,False,False,False,False,1.0,True,False,,,apartamento,1
GETAFEMADRID,1,venta,174000,37.0,False,False,False,False,2.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,210000,67.0,False,False,False,False,2.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,99990,75.0,False,False,False,False,4.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,135000,62.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,1,venta,102000,38.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,345000,125.0,False,False,True,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,450000,153.0,True,False,False,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,179000,77.0,False,False,False,False,2.0,False,False,,,apartamento,1
GETAFEMADRID,1,venta,189000,51.0,False,False,False,False,1.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,895000,310.0,False,False,False,False,,False,False,,,apartamento,2
GETAFEMADRID,3,venta,210000,68.0,False,False,False,False,3.0,True,False,,,apartamento,1
GETAFEMADRID,2,venta,185000,59.0,False,False,False,True,0.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,750000,165.0,False,False,False,False,0.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,668000,169.0,False,False,False,False,,True,True,,,apartamento,1
GETAFEMADRID,3,venta,595000,169.0,False,False,False,False,,False,False,,,apartamento,1
GETAFEMADRID,2,venta,405810,88.0,True,True,False,False,4.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,431810,110.0,True,True,False,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,472810,111.0,True,True,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,436810,110.0,True,True,False,False,3.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,417810,94.0,True,True,False,False,3.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,452810,103.0,True,True,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,412810,93.0,True,True,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,427810,94.0,True,True,False,False,5.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,421810,89.0,True,True,False,False,4.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,415810,98.0,True,True,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,381000,126.0,False,False,False,False,3.0,True,True,,,apartamento,2
GETAFEMADRID,3,venta,265000,80.0,False,False,False,False,4.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,239000,98.0,False,False,False,False,3.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,415000,130.0,False,False,True,False,,True,True,,,apartamento,1
GETAFEMADRID,4,venta,715000,253.0,False,False,False,False,,False,False,,,apartamento,1
GETAFEMADRID,3,venta,155000,68.0,False,False,False,False,4.0,True,False,,,apartamento,1
GETAFEMADRID,1,venta,335000,79.0,False,False,False,False,3.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,430000,131.0,False,False,False,False,0.0,True,True,,,apartamento,1
GETAFEMADRID,1,venta,375000,90.0,False,False,False,False,3.0,True,True,,,apartamento,1
GETAFEMADRID,1,venta,260000,70.0,False,False,False,False,0.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,338000,79.0,False,False,False,False,3.0,True,True,,,apartamento,1
GETAFEMADRID,1,venta,360000,87.0,False,False,False,False,3.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,330000,76.0,False,False,False,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,1,venta,290000,80.0,False,False,False,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,295000,70.0,False,False,False,False,0.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,369000,96.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,379000,96.0,False,False,False,False,2.0,True,True,2007.0,,apartamento,1
GETAFEMADRID,1,venta,283000,80.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,360000,95.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,550000,101.0,False,False,False,False,4.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,420000,107.0,False,False,False,False,0.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,480000,126.0,False,False,False,False,3.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,345000,90.0,False,False,False,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,450000,80.0,False,False,False,False,4.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,460000,112.0,False,False,False,False,3.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,488000,110.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,538000,110.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,245600,82.0,False,True,False,False,0.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,463000,101.0,False,False,False,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,377000,79.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,520000,143.0,False,False,False,False,,False,False,,,apartamento,1
GETAFEMADRID,3,venta,498000,107.0,False,False,False,False,4.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,236500,82.0,False,False,False,False,4.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,253000,117.0,False,False,False,True,3.0,True,True,,,apartamento,2
GETAFEMADRID,4,venta,298500,118.0,False,False,False,True,1.0,True,False,,,apartamento,2
GETAFEMADRID,3,venta,244990,85.0,True,False,False,False,3.0,True,False,,,apartamento,1
GETAFEMADRID,4,venta,599000,297.0,False,False,False,False,,False,False,,,apartamento,1
GETAFEMADRID,3,venta,660000,205.0,False,False,False,False,,False,False,,,apartamento,1
GETAFEMADRID,3,venta,450000,153.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,4,venta,663500,205.0,False,False,False,False,,False,False,,,apartamento,1
GETAFEMADRID,4,venta,626810,181.0,False,False,False,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,1,venta,255000,116.0,False,False,False,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,489895,123.0,False,False,False,False,3.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,482895,147.0,False,False,False,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,219000,68.0,False,False,False,False,1.0,True,False,,,apartamento,1
GETAFEMADRID,4,venta,691741,181.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,825000,172.0,False,False,False,True,4.0,True,True,,,ático,1
GETAFEMADRID,3,venta,165000,65.0,False,False,False,False,4.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,189900,64.0,False,False,False,False,4.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,450000,153.0,True,False,False,False,0.0,True,True,,,apartamento,2
GETAFEMADRID,3,venta,177000,70.0,False,False,False,False,4.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,485760,123.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,329304,80.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,4,venta,538536,138.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,486759,130.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,299000,79.0,False,False,False,False,3.0,True,False,,,apartamento,1
GETAFEMADRID,2,venta,375883,88.0,False,False,False,False,5.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,505440,116.0,False,False,False,False,4.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,175000,69.0,False,False,False,False,2.0,True,False,,,apartamento,1
GETAFEMADRID,1,venta,159900,59.0,False,False,False,False,0.0,True,False,,,apartamento,1
GETAFEMADRID,2,venta,198000,63.0,False,False,False,False,1.0,False,False,,,apartamento,1
GETAFEMADRID,3,venta,508000,137.0,False,True,False,False,6.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,162000,70.0,False,False,False,False,3.0,True,False,,,apartamento,1
GETAFEMADRID,2,venta,460000,172.0,True,True,False,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,346000,108.0,False,False,False,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,335000,106.0,False,True,False,True,4.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,599000,132.0,False,False,True,False,6.0,True,True,,,ático,1
GETAFEMADRID,3,venta,499000,140.0,True,False,False,False,2.0,True,True,,,apartamento,2
GETAFEMADRID,3,venta,300000,87.0,False,False,False,False,0.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,450000,145.0,False,False,False,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,239990,80.0,False,False,False,False,0.0,False,False,,,apartamento,1
GETAFEMADRID,3,venta,440000,110.0,False,False,False,False,3.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,413000,112.0,False,False,False,False,3.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,395000,91.0,False,False,False,False,4.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,250000,66.0,False,False,False,False,2.0,False,True,,,apartamento,1
GETAFEMADRID,3,venta,190000,73.0,False,False,False,False,2.0,False,True,,,apartamento,1
GETAFEMADRID,1,venta,255000,116.0,False,False,False,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,394900,86.0,False,False,False,False,1.0,True,True,,,apartamento,2
GETAFEMADRID,3,venta,240000,64.0,False,False,False,False,,True,False,,,apartamento,1
GETAFEMADRID,3,venta,190000,54.0,False,False,False,False,4.0,False,False,,,apartamento,1
GETAFEMADRID,3,venta,450000,153.0,True,False,False,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,445000,118.0,False,False,False,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,339848,101.0,False,False,False,False,,True,True,,,apartamento,1
GETAFEMADRID,3,venta,425000,222.0,True,False,True,False,,False,False,,,chalet,1
GETAFEMADRID,3,venta,390999,106.0,False,False,False,False,,False,False,,,chalet,1
GETAFEMADRID,6,venta,450000,220.0,False,False,False,False,,False,False,,,chalet,1
GETAFEMADRID,1,venta,199000,51.0,False,False,False,False,1.0,False,True,,,apartamento,1
GETAFEMADRID,3,venta,423500,146.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,429000,190.0,False,False,False,False,1.0,True,False,,,loft,1
GETAFEMADRID,4,venta,629999,361.0,True,False,False,False,,False,False,,,apartamento,1
GETAFEMADRID,2,venta,275000,80.0,False,False,False,False,0.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,230000,65.0,False,False,False,False,4.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,240000,79.0,False,False,False,False,0.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,226000,71.0,False,False,False,False,4.0,True,False,,,estudio,1
GETAFEMADRID,3,venta,285000,85.0,False,False,False,False,1.0,False,False,,,apartamento,1
GETAFEMADRID,3,venta,167000,63.0,False,False,False,False,5.0,True,False,1970.0,,apartamento,1
GETAFEMADRID,2,venta,175000,56.0,False,False,False,False,0.0,True,True,,,estudio,1
GETAFEMADRID,4,venta,699000,285.0,True,False,False,False,,False,False,2024.0,,chalet,1
GETAFEMADRID,3,venta,180000,67.0,False,False,False,False,4.0,True,False,,,apartamento,1
GETAFEMADRID,6,venta,595000,202.0,False,False,False,False,,False,False,,,chalet,1
GETAFEMADRID,3,venta,220000,56.0,False,False,False,False,,False,False,,,apartamento,1
GETAFEMADRID,3,venta,490000,142.0,False,False,False,True,1.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,240000,66.0,False,False,False,False,0.0,False,False,,,apartamento,1
GETAFEMADRID,5,venta,590000,197.0,False,False,True,False,,False,False,,,apartamento,1
GETAFEMADRID,4,venta,599900,249.0,False,False,False,False,,False,False,,,chalet,2
GETAFEMADRID,3,venta,440000,312.0,False,False,False,False,,False,False,,,apartamento,1
GETAFEMADRID,4,venta,410000,156.0,False,False,False,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,5,venta,485000,178.0,False,False,False,False,,False,False,,,chalet,3
GETAFEMADRID,4,venta,428000,129.0,False,False,True,False,2.0,True,True,,,apartamento,2
GETAFEMADRID,3,venta,219000,61.0,False,False,False,False,0.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,200000,68.0,False,False,False,False,3.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,240000,79.0,False,False,False,True,0.0,True,False,,,apartamento,1
GETAFEMADRID,2,venta,209000,75.0,False,False,False,True,1.0,True,False,,,apartamento,1
GETAFEMADRID,6,venta,990000,442.0,False,False,False,False,,False,False,,,chalet,1
GETAFEMADRID,3,venta,599000,275.0,False,False,False,False,,False,False,,,chalet,1
GETAFEMADRID,3,venta,239000,85.0,False,False,False,True,2.0,True,True,1972.0,,apartamento,1
GETAFEMADRID,4,venta,390000,138.0,False,False,False,True,1.0,True,True,,,apartamento,1
GETAFEMADRID,4,venta,360000,104.0,False,False,False,False,,False,False,,,chalet,1
GETAFEMADRID,5,venta,730000,230.0,True,False,False,False,,False,False,,,chalet,1
GETAFEMADRID,2,venta,160000,53.0,False,False,False,False,3.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,242000,98.0,False,False,False,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,475000,110.0,False,False,False,True,3.0,True,True,,,apartamento,2
GETAFEMADRID,3,venta,192000,65.0,False,False,False,False,3.0,True,False,,,apartamento,1
GETAFEMADRID,2,venta,177000,55.0,False,False,False,False,2.0,True,False,,,apartamento,1
GETAFEMADRID,4,venta,449000,160.0,False,False,False,False,,False,False,,,chalet,1
GETAFEMADRID,3,venta,208000,96.0,False,False,False,False,4.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,289000,68.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,183999,60.0,False,False,False,True,5.0,True,False,,,apartamento,1
GETAFEMADRID,1,venta,220000,91.0,False,False,False,False,4.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,170000,58.0,False,False,False,False,0.0,True,False,1964.0,,apartamento,1
GETAFEMADRID,3,venta,189900,57.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,150000,52.0,False,False,False,False,0.0,True,True,,,apartamento,1
GETAFEMADRID,4,venta,380000,110.0,False,False,False,True,2.0,True,False,,,apartamento,1
GETAFEMADRID,4,venta,485000,228.0,True,False,False,False,,False,False,,,chalet,1
GETAFEMADRID,3,venta,199000,75.0,False,False,False,False,0.0,True,False,,,apartamento,1
GETAFEMADRID,4,venta,990000,450.0,False,False,False,False,,False,False,,,chalet,1
GETAFEMADRID,3,venta,253996,155.0,True,False,False,False,1.0,False,True,,,apartamento,1
GETAFEMADRID,3,venta,400000,100.0,False,False,False,False,6.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,169000,52.0,False,False,False,False,0.0,True,False,,,apartamento,1
GETAFEMADRID,1,venta,240000,58.0,False,False,False,False,0.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,169900,77.0,False,False,False,False,3.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,189900,65.0,False,False,False,False,4.0,True,False,,,apartamento,1
GETAFEMADRID,2,venta,162000,74.0,False,False,False,False,3.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,135000,69.0,False,False,False,False,4.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,106600,96.0,False,False,False,False,0.0,False,False,,,apartamento,1
GETAFEMADRID,3,venta,189900,57.0,False,False,False,False,,True,True,,,apartamento,1
GETAFEMADRID,3,venta,185000,62.0,False,False,False,True,2.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,385000,107.0,False,False,False,True,6.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,250000,65.0,False,False,False,False,1.0,True,False,,,apartamento,1
GETAFEMADRID,2,venta,198000,51.0,False,False,False,False,1.0,False,False,,,apartamento,1
GETAFEMADRID,4,venta,345000,110.0,False,False,False,False,1.0,True,False,,,apartamento,1
GETAFEMADRID,2,venta,215000,60.0,False,False,False,False,1.0,False,True,,,apartamento,1
GETAFEMADRID,2,venta,178000,55.0,False,False,False,False,2.0,True,False,,,estudio,1
GETAFEMADRID,2,venta,229900,70.0,False,False,False,False,4.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,93100,55.0,False,False,False,False,,False,False,,,apartamento,1
GETAFEMADRID,2,venta,87000,51.0,False,False,False,False,2.0,False,False,,,apartamento,1
GETAFEMADRID,3,venta,245049,110.0,False,False,False,False,,False,False,,,apartamento,1
GETAFEMADRID,3,venta,215000,68.0,False,False,False,False,2.0,True,False,,,apartamento,1
GETAFEMADRID,5,venta,590000,180.0,False,False,False,False,3.0,True,True,,,dúplex,1
GETAFEMADRID,3,venta,205000,71.0,False,False,False,False,7.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,225000,75.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,147211,68.0,False,False,False,False,3.0,True,False,,,apartamento,1
GETAFEMADRID,4,venta,484000,211.0,False,False,False,False,,False,False,,,chalet,1
GETAFEMADRID,3,venta,205000,67.0,False,False,False,False,2.0,True,False,,,apartamento,1
GETAFEMADRID,2,venta,439999,115.0,False,False,True,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,995000,170.0,False,False,False,False,,False,False,,,apartamento,1
GETAFEMADRID,5,venta,615000,212.0,False,False,False,False,1.0,True,False,,,apartamento,1
GETAFEMADRID,4,venta,550000,286.0,False,False,False,True,,False,False,,,chalet,1
GETAFEMADRID,6,venta,599000,190.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,4,venta,399000,140.0,False,False,True,False,,False,False,,,chalet,3
GETAFEMADRID,1,venta,250000,68.0,False,False,False,False,4.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,786300,146.0,False,False,False,False,0.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,174900,64.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,209000,75.0,False,False,False,False,2.0,True,False,,,apartamento,1
GETAFEMADRID,5,venta,595000,268.0,False,False,False,False,,False,False,,,chalet,1
GETAFEMADRID,3,venta,520000,223.0,False,False,False,False,,False,False,,,apartamento,1
GETAFEMADRID,3,venta,279900,100.0,False,False,False,False,5.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,240000,66.0,False,False,False,True,1.0,True,False,,,apartamento,1
GETAFEMADRID,2,venta,162000,74.0,False,False,False,False,3.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,499000,140.0,True,False,False,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,336000,101.0,False,False,False,False,,True,False,,,apartamento,2
GETAFEMADRID,2,venta,174500,72.0,False,False,False,False,1.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,265000,61.0,False,False,False,False,4.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,395000,106.0,False,False,False,False,,False,False,2021.0,,chalet,1
GETAFEMADRID,2,venta,135000,62.0,False,False,False,False,,False,False,,,apartamento,1
GETAFEMADRID,4,venta,295000,148.0,False,False,False,False,,False,False,1965.0,,apartamento,1
GETAFEMADRID,4,venta,415000,128.0,False,False,False,True,2.0,True,False,,,dúplex,1
GETAFEMADRID,3,venta,300000,88.0,False,False,False,False,0.0,True,True,,,apartamento,1
GETAFEMADRID,4,venta,215999,68.0,False,False,False,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,4,venta,257900,72.0,False,False,False,False,0.0,True,False,,,apartamento,1
GETAFEMADRID,2,venta,162000,74.0,False,False,False,False,3.0,False,False,,,apartamento,1
GETAFEMADRID,4,venta,295000,148.0,False,False,False,False,,False,False,,,apartamento,1
GETAFEMADRID,3,venta,184900,70.0,False,False,False,False,4.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,350000,144.0,True,False,False,False,4.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,260000,78.0,False,False,False,False,0.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,220000,72.0,False,False,False,False,2.0,True,False,,,apartamento,1
GETAFEMADRID,4,venta,332000,129.0,False,True,False,False,0.0,False,True,,,apartamento,2
GETAFEMADRID,4,venta,449500,123.0,False,False,False,False,2.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,515000,150.0,False,False,False,False,,False,False,,,chalet,1
GETAFEMADRID,3,venta,645000,173.0,False,False,False,False,1.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,200000,91.0,False,False,False,False,0.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,675000,220.0,False,False,False,False,,False,False,,,chalet,1
GETAFEMADRID,2,venta,183000,60.0,False,False,False,True,1.0,True,False,,,apartamento,1
GETAFEMADRID,10,venta,719000,271.0,False,False,False,False,,False,False,,,apartamento,1
GETAFEMADRID,2,venta,149900,43.0,False,False,False,True,1.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,197000,66.0,False,False,False,False,1.0,False,True,,,apartamento,1
GETAFEMADRID,3,venta,290000,90.0,False,False,False,True,2.0,True,True,,,apartamento,1
GETAFEMADRID,1,venta,266000,116.0,False,False,False,False,2.0,True,True,,2024.0,apartamento,1
GETAFEMADRID,4,venta,692000,250.0,False,False,True,False,,False,False,,,chalet,1
GETAFEMADRID,2,venta,180000,53.0,False,False,False,False,2.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,189900,67.0,False,False,False,False,,True,True,,,apartamento,1
GETAFEMADRID,3,venta,270000,123.0,False,False,False,False,1.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,170000,76.0,False,False,False,True,5.0,True,False,,,apartamento,1
GETAFEMADRID,4,venta,560000,180.0,False,False,False,False,,False,False,,,chalet,1
GETAFEMADRID,2,venta,140000,64.0,False,False,False,True,5.0,True,False,,,apartamento,1
GETAFEMADRID,2,venta,525000,218.0,False,False,False,False,0.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,155000,64.0,False,False,False,False,,False,False,,,apartamento,1
GETAFEMADRID,2,venta,175000,70.0,False,False,False,False,,False,False,,,apartamento,1
GETAFEMADRID,3,venta,162000,74.0,False,False,False,False,3.0,True,True,,,apartamento,1
GETAFEMADRID,5,venta,350000,120.0,False,False,False,False,6.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,167200,78.0,False,False,False,False,2.0,True,False,,,apartamento,1
GETAFEMADRID,1,venta,255000,116.0,False,False,False,False,,False,True,,,apartamento,1
GETAFEMADRID,3,venta,252000,77.0,False,False,False,False,3.0,True,True,,,loft,1
GETAFEMADRID,4,venta,460000,210.0,True,False,False,False,,False,False,,,chalet,1
GETAFEMADRID,2,venta,227000,79.0,False,False,False,True,1.0,True,False,,,apartamento,1
GETAFEMADRID,2,venta,155000,57.0,False,False,False,False,4.0,False,False,,,apartamento,1
GETAFEMADRID,3,venta,460000,260.0,False,False,False,False,,False,False,,,chalet,1
GETAFEMADRID,3,venta,157800,68.0,False,False,False,False,,False,False,,,apartamento,1
GETAFEMADRID,3,venta,220000,68.0,False,False,False,False,3.0,True,False,,,apartamento,1
GETAFEMADRID,2,venta,272000,56.0,True,False,False,False,0.0,True,True,,,apartamento,1
GETAFEMADRID,4,venta,480000,140.0,True,True,False,True,2.0,True,True,,,apartamento,1
GETAFEMADRID,3,venta,198000,80.0,False,False,False,False,1.0,True,False,,,apartamento,1
GETAFEMADRID,1,venta,266000,116.0,False,False,False,False,,False,True,,,apartamento,1
GETAFEMADRID,1,venta,255000,116.0,False,False,False,False,,False,True,,,apartamento,1
GETAFEMADRID,1,venta,266000,116.0,False,False,False,False,,False,True,,,apartamento,1
GETAFEMADRID,2,venta,266000,80.0,False,False,False,False,2.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,230000,58.0,False,False,False,False,3.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,179900,42.0,False,False,False,False,0.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,220000,57.0,False,False,False,False,2.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,220000,71.0,False,False,False,False,2.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,480000,253.0,True,True,False,False,,False,False,,,chalet,1
GETAFEMADRID,2,venta,179990,82.0,False,False,False,False,4.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,206000,60.0,False,False,False,True,1.0,True,True,,,apartamento,1
GETAFEMADRID,2,venta,149000,70.0,False,False,False,False,5.0,True,False,,,apartamento,1
GETAFEMADRID,1,venta,174000,37.0,False,False,False,False,2.0,True,False,,,apartamento,1
GETAFEMADRID,2,venta,160000,55.0,False,False,False,False,0.0,True,False,,,apartamento,1
GETAFEMADRID,1,venta,102000,34.0,True,False,False,False,1.0,False,True,,,estudio,1
GETAFEMADRID,2,venta,165000,45.0,False,False,False,False,0.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,255000,76.0,False,False,False,False,3.0,False,False,,,apartamento,1
GETAFEMADRID,3,venta,250000,110.0,False,False,False,True,1.0,True,True,,,apartamento,1
GETAFEMADRID,4,venta,575000,300.0,False,False,False,False,,False,False,,,chalet,3
GETAFEMADRID,3,venta,250000,60.0,False,False,False,False,0.0,False,True,,,apartamento,1
GETAFEMADRID,2,venta,180000,70.0,False,False,False,True,1.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,240000,79.0,False,False,False,False,0.0,True,False,,,apartamento,1
GETAFEMADRID,2,venta,185000,49.0,False,False,False,False,0.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,265000,75.0,False,False,False,False,4.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,218000,62.0,False,False,False,False,1.0,True,False,,,apartamento,1
GETAFEMADRID,2,venta,219000,79.0,False,False,False,False,1.0,True,False,,,apartamento,1
GETAFEMADRID,2,venta,285000,68.0,False,False,False,False,1.0,True,False,,,apartamento,2
GETAFEMADRID,1,venta,197000,62.0,False,False,False,False,0.0,True,False,,,apartamento,1
GETAFEMADRID,1,venta,150000,500.0,False,False,False,False,3.0,True,False,,,apartamento,1
