Distrito,Habitaciones,Operacion,Precio,Tamano,Garaje,Trastero,Piscina,Terraza,Planta,Exterior,Ascensor,Ano_construccion,Ano_reforma,Tipo_vivienda,Banos
RETIRO,3,alquiler,1800,110.0,False,False,False,False,4.0,True,False,,,apartamento,1
RETIRO,3,alquiler,2300,100.0,False,False,True,False,1.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1800,85.0,True,True,True,False,2.0,True,True,1952.0,,apartamento,2
RETIRO,3,alquiler,4500,170.0,False,False,False,True,2.0,False,True,,,apartamento,1
RETIRO,2,alquiler,2000,100.0,False,False,False,False,3.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1700,100.0,False,False,False,False,0.0,False,True,,,apartamento,1
RETIRO,2,alquiler,2700,70.0,False,False,False,True,13.0,True,True,,,apartamento,1
RETIRO,3,alquiler,1800,71.0,False,False,False,False,3.0,True,True,,,apartamento,1
RETIRO,1,alquiler,2450,65.0,False,False,False,False,9.0,True,True,,,apartamento,1
RETIRO,2,alquiler,3850,120.0,False,False,False,True,4.0,True,True,,,ático,1
RETIRO,2,alquiler,1690,85.0,False,False,False,False,0.0,True,True,,,apartamento,1
RETIRO,3,alquiler,6900,105.0,False,False,False,True,3.0,True,True,,,apartamento,1
RETIRO,4,alquiler,3800,150.0,False,False,False,False,1.0,False,True,,,apartamento,2
RETIRO,3,alquiler,3600,90.0,False,False,False,False,5.0,False,True,,,apartamento,1
RETIRO,5,alquiler,4800,285.0,False,False,False,False,13.0,True,True,,,ático,1
RETIRO,3,alquiler,1900,145.0,False,False,True,False,3.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1150,52.0,False,False,False,False,4.0,True,True,,2019.0,apartamento,1
RETIRO,3,alquiler,2690,92.0,False,False,False,False,1.0,False,True,,,apartamento,1
RETIRO,3,alquiler,2100,100.0,True,False,False,False,6.0,True,True,,,apartamento,1
RETIRO,4,alquiler,2499,209.0,False,True,False,True,7.0,True,True,,,ático,1
RETIRO,3,alquiler,5750,214.0,False,False,False,False,1.0,True,True,1970.0,,apartamento,1
RETIRO,3,alquiler,2400,100.0,False,False,False,False,6.0,True,True,,,apartamento,2
RETIRO,3,alquiler,1500,76.0,False,False,False,False,1.0,False,True,1959.0,,apartamento,1
RETIRO,2,alquiler,1475,54.0,False,False,False,False,,False,True,,,apartamento,1
RETIRO,2,alquiler,3210,74.0,False,False,False,False,,True,False,,,apartamento,1
RETIRO,3,alquiler,1400,110.0,False,False,False,False,1.0,True,True,,,apartamento,1
RETIRO,3,alquiler,1925,72.0,False,False,False,True,6.0,True,True,,,apartamento,1
RETIRO,4,alquiler,13000,624.0,False,False,False,False,4.0,True,True,,,apartamento,1
RETIRO,2,alquiler,6500,180.0,False,False,False,False,3.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1600,56.0,False,False,False,False,0.0,False,False,,,apartamento,1
RETIRO,2,alquiler,1750,62.0,False,False,False,False,1.0,True,True,,,apartamento,1
RETIRO,2,alquiler,2000,82.0,False,False,False,False,9.0,True,True,,,apartamento,1
RETIRO,4,alquiler,2300,130.0,False,False,False,False,1.0,False,True,,,apartamento,2
RETIRO,3,alquiler,2000,120.0,False,False,False,False,0.0,False,True,,,apartamento,2
RETIRO,1,alquiler,1300,60.0,False,False,False,False,3.0,True,True,,,apartamento,1
RETIRO,2,alquiler,2300,130.0,False,False,False,False,5.0,True,True,,,apartamento,2
RETIRO,2,alquiler,2085,100.0,False,False,False,False,5.0,False,True,,,apartamento,1
RETIRO,2,alquiler,2835,69.0,False,False,False,False,9.0,True,True,,,apartamento,1
RETIRO,3,alquiler,2400,130.0,False,False,False,False,3.0,True,True,1951.0,,apartamento,2
RETIRO,2,alquiler,3375,79.0,False,False,False,False,9.0,True,True,,,apartamento,1
RETIRO,2,alquiler,2400,93.0,True,False,False,False,0.0,False,True,,,apartamento,1
RETIRO,2,alquiler,2650,124.0,False,False,False,False,2.0,False,True,,,apartamento,1
RETIRO,2,alquiler,2300,60.0,False,False,False,True,1.0,True,False,,,apartamento,1
RETIRO,3,alquiler,1300,65.0,False,False,False,False,2.0,False,True,,,apartamento,1
RETIRO,3,alquiler,4500,130.0,False,False,False,False,2.0,False,True,,,apartamento,1
RETIRO,2,alquiler,3375,105.0,False,False,False,False,2.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1500,115.0,False,False,False,False,1.0,False,True,,,apartamento,1
RETIRO,2,alquiler,1800,105.0,False,False,False,False,4.0,True,True,,,apartamento,1
RETIRO,3,alquiler,2630,135.0,False,False,False,False,3.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1800,85.0,False,False,False,False,2.0,True,True,,,apartamento,1
RETIRO,1,alquiler,2400,65.0,False,False,False,False,7.0,True,True,,,apartamento,1
RETIRO,2,alquiler,3600,115.0,False,False,False,False,1.0,True,True,,,apartamento,1
RETIRO,2,alquiler,3780,130.0,False,False,False,False,2.0,True,True,,,apartamento,1
RETIRO,3,alquiler,3500,179.0,False,False,False,False,0.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1600,100.0,False,False,False,False,0.0,False,True,,,apartamento,1
RETIRO,3,alquiler,1800,100.0,False,False,False,False,4.0,True,True,,,apartamento,1
RETIRO,3,alquiler,3500,120.0,False,False,False,False,1.0,True,True,,,apartamento,1
RETIRO,4,alquiler,3358,88.0,False,False,False,False,1.0,True,False,,,apartamento,1
RETIRO,2,alquiler,1650,72.0,False,False,False,False,3.0,True,False,,,apartamento,1
RETIRO,2,alquiler,1600,77.0,False,False,False,False,0.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1100,38.0,False,False,False,False,1.0,False,True,,,apartamento,1
RETIRO,5,alquiler,4300,235.0,True,True,False,True,5.0,True,True,,,apartamento,3
RETIRO,3,alquiler,1750,87.0,False,False,False,False,1.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1700,62.0,False,False,False,False,4.0,False,True,,,apartamento,1
RETIRO,1,alquiler,2000,85.0,False,False,False,False,3.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1600,78.0,False,False,False,False,4.0,False,True,,,apartamento,1
RETIRO,1,alquiler,1300,67.0,False,False,False,False,5.0,True,True,,,apartamento,1
RETIRO,2,alquiler,4100,112.0,False,False,False,False,2.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1950,70.0,False,False,False,False,5.0,False,True,,,apartamento,1
RETIRO,3,alquiler,2200,89.0,False,False,False,False,3.0,True,True,,,apartamento,1
RETIRO,1,alquiler,2340,33.0,False,False,False,False,,False,True,,,apartamento,1
RETIRO,2,alquiler,3480,123.0,False,False,False,False,3.0,True,False,,,apartamento,1
RETIRO,3,alquiler,2000,135.0,False,False,False,False,2.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1500,62.0,False,False,False,False,2.0,False,True,,,apartamento,1
RETIRO,4,alquiler,2380,103.0,False,False,False,False,1.0,True,True,,,apartamento,1
RETIRO,2,alquiler,3390,131.0,False,False,False,False,2.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1350,45.0,False,False,False,False,5.0,False,True,,,apartamento,1
RETIRO,3,alquiler,2300,100.0,False,False,True,False,1.0,True,True,,,apartamento,1
RETIRO,4,alquiler,5500,241.0,False,False,False,False,3.0,True,True,,,apartamento,1
RETIRO,4,alquiler,2600,122.0,False,False,False,False,2.0,False,True,,,apartamento,1
RETIRO,2,alquiler,2970,70.0,False,False,False,False,1.0,True,False,,,apartamento,1
RETIRO,4,alquiler,3700,87.0,False,False,False,False,0.0,True,False,,,apartamento,1
RETIRO,2,alquiler,2600,160.0,False,False,False,False,5.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1350,50.0,False,False,False,False,1.0,True,True,,,apartamento,1
RETIRO,3,alquiler,3700,104.0,False,False,False,False,1.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1600,102.0,True,False,False,False,1.0,False,True,,,apartamento,1
RETIRO,2,alquiler,2600,80.0,False,False,False,False,3.0,True,True,,,apartamento,1
RETIRO,4,alquiler,3500,88.0,False,False,False,False,3.0,False,True,,,apartamento,1
RETIRO,3,alquiler,2400,110.0,False,False,False,False,3.0,True,True,,,apartamento,2
RETIRO,1,alquiler,1290,55.0,False,False,False,False,3.0,False,True,,,apartamento,1
RETIRO,2,alquiler,2000,80.0,True,False,False,False,9.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1600,60.0,False,False,False,False,8.0,True,True,,,ático,1
RETIRO,3,alquiler,3090,136.0,False,False,False,False,4.0,True,True,,,apartamento,2
RETIRO,1,alquiler,1600,80.0,False,False,False,False,0.0,False,True,,,apartamento,2
RETIRO,3,alquiler,2000,128.0,False,False,False,False,0.0,False,True,,,apartamento,2
RETIRO,2,alquiler,3200,130.0,False,False,False,False,1.0,True,True,1930.0,,apartamento,1
RETIRO,1,alquiler,1450,50.0,False,False,False,False,2.0,False,True,,,apartamento,1
RETIRO,4,alquiler,3400,88.0,False,False,False,False,1.0,False,True,,,apartamento,1
RETIRO,2,alquiler,4200,80.0,False,False,False,False,2.0,True,True,,,apartamento,1
RETIRO,2,alquiler,2500,130.0,False,False,False,False,5.0,True,True,,,apartamento,1
RETIRO,2,alquiler,2000,110.0,False,False,False,False,5.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1650,75.0,False,False,False,False,1.0,False,True,,,apartamento,1
RETIRO,3,alquiler,2600,135.0,False,False,False,False,1.0,True,True,,,apartamento,2
RETIRO,2,alquiler,2200,95.0,False,False,False,True,6.0,True,True,,,apartamento,1
RETIRO,2,alquiler,2500,130.0,False,False,False,False,2.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1450,50.0,False,False,False,False,7.0,True,True,,,apartamento,1
RETIRO,2,alquiler,2600,110.0,False,False,False,False,1.0,True,True,,,apartamento,1
RETIRO,3,alquiler,2500,130.0,False,False,False,False,3.0,False,True,,,apartamento,1
RETIRO,2,alquiler,2150,67.0,False,False,False,False,10.0,True,True,,,apartamento,1
RETIRO,2,alquiler,2000,110.0,False,False,False,False,2.0,False,True,,,apartamento,1
RETIRO,4,alquiler,2500,130.0,False,False,False,False,1.0,False,True,,,apartamento,1
RETIRO,3,alquiler,2695,135.0,False,False,False,False,5.0,True,True,,,apartamento,1
RETIRO,3,alquiler,2800,150.0,False,False,False,False,3.0,False,True,,,apartamento,1
RETIRO,1,alquiler,1850,55.0,False,False,False,False,4.0,False,True,,,apartamento,1
RETIRO,1,alquiler,950,47.0,False,False,False,False,0.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1100,37.0,False,False,False,False,2.0,False,True,,,apartamento,1
RETIRO,3,alquiler,5000,180.0,False,False,False,False,2.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1700,60.0,False,False,False,False,3.0,True,True,,,apartamento,1
RETIRO,4,alquiler,7700,253.0,False,False,False,False,6.0,True,True,,,apartamento,1
RETIRO,3,alquiler,2100,120.0,False,False,False,False,2.0,False,True,,,apartamento,1
RETIRO,3,alquiler,2500,110.0,False,False,False,True,5.0,True,True,,,apartamento,1
RETIRO,1,alquiler,2100,66.0,False,False,False,False,4.0,True,True,,,apartamento,1
RETIRO,2,alquiler,4100,125.0,False,False,False,False,3.0,True,True,,,apartamento,1
RETIRO,2,alquiler,2750,79.0,False,False,False,False,4.0,True,True,,,apartamento,1
RETIRO,2,alquiler,2600,108.0,False,False,False,False,2.0,True,True,,,apartamento,1
RETIRO,2,alquiler,3500,80.0,False,False,False,False,1.0,True,True,,,apartamento,1
RETIRO,4,alquiler,3900,130.0,False,False,False,False,4.0,True,True,,,apartamento,1
RETIRO,3,alquiler,1900,95.0,True,False,False,True,6.0,True,True,,,apartamento,1
RETIRO,2,alquiler,2000,120.0,False,False,False,False,5.0,True,True,1951.0,,apartamento,1
RETIRO,1,alquiler,1850,50.0,False,False,False,False,4.0,False,True,,,apartamento,1
RETIRO,2,alquiler,1800,55.0,False,False,False,False,3.0,True,True,,,apartamento,2
RETIRO,1,alquiler,1700,44.0,False,False,False,False,5.0,False,True,,,apartamento,1
RETIRO,3,alquiler,1700,90.0,True,True,False,True,2.0,True,True,,,apartamento,1
RETIRO,3,alquiler,8500,180.0,False,False,False,False,2.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1850,50.0,False,False,False,False,4.0,False,True,,,apartamento,1
RETIRO,3,alquiler,1890,110.0,False,False,False,False,2.0,True,True,,,apartamento,2
RETIRO,2,alquiler,1500,75.0,False,False,False,False,1.0,False,True,,,apartamento,1
RETIRO,3,alquiler,3700,145.0,False,False,False,False,0.0,False,True,,,apartamento,1
RETIRO,1,alquiler,875,40.0,False,False,False,False,0.0,False,True,,,apartamento,1
RETIRO,1,alquiler,1250,50.0,False,False,False,False,1.0,False,True,,,apartamento,1
RETIRO,4,alquiler,2390,124.0,False,False,False,False,3.0,True,True,,,apartamento,1
RETIRO,3,alquiler,2375,77.0,False,False,False,False,4.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1900,65.0,False,False,False,False,4.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1430,75.0,False,False,True,False,1.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1600,78.0,False,False,False,False,1.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1300,51.0,False,False,False,False,6.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1600,83.0,False,False,False,False,6.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1650,75.0,False,False,False,False,6.0,False,True,,,apartamento,1
RETIRO,2,alquiler,1100,52.0,False,False,False,False,1.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1950,82.0,False,False,False,False,3.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1350,42.0,False,False,False,False,2.0,False,True,,,apartamento,1
RETIRO,2,alquiler,1750,102.0,False,False,True,True,0.0,True,True,,,apartamento,1
RETIRO,4,alquiler,7500,320.0,False,False,False,False,,True,True,,,apartamento,1
RETIRO,1,alquiler,1550,75.0,False,False,False,True,10.0,True,True,,,apartamento,1
RETIRO,4,alquiler,2500,170.0,False,False,False,False,1.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1700,97.0,False,False,False,False,3.0,True,True,,,apartamento,1
RETIRO,4,alquiler,3200,135.0,False,False,False,False,5.0,True,True,,,apartamento,1
RETIRO,3,alquiler,3050,110.0,False,False,False,False,3.0,True,True,,,apartamento,1
RETIRO,3,alquiler,2500,104.0,False,False,False,False,8.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1350,50.0,False,False,False,False,1.0,True,False,,,apartamento,1
RETIRO,2,alquiler,1799,59.0,False,False,False,False,1.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1050,62.0,False,False,False,False,0.0,False,False,,,apartamento,1
RETIRO,2,alquiler,2590,80.0,False,False,False,False,4.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1850,70.0,False,False,False,True,2.0,True,True,,,apartamento,1
RETIRO,2,alquiler,2600,73.0,False,False,False,False,3.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1150,85.0,False,False,False,False,0.0,True,False,,,apartamento,1
RETIRO,3,alquiler,1925,100.0,True,True,True,False,4.0,True,True,,,apartamento,2
RETIRO,2,alquiler,2400,95.0,False,False,False,False,0.0,False,True,,,apartamento,1
RETIRO,2,alquiler,1650,75.0,False,False,False,False,1.0,False,True,,,apartamento,1
RETIRO,3,alquiler,1800,100.0,False,False,False,False,2.0,True,True,,,apartamento,2
RETIRO,1,alquiler,1600,47.0,False,True,False,True,0.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1250,69.0,False,False,False,False,1.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1390,55.0,False,False,False,False,2.0,False,True,,,apartamento,1
RETIRO,3,alquiler,1800,90.0,False,False,False,False,2.0,True,True,,,apartamento,1
RETIRO,2,alquiler,2200,60.0,False,False,False,False,0.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1300,81.0,False,False,False,False,4.0,True,True,,,apartamento,1
RETIRO,4,alquiler,6500,270.0,False,False,False,True,4.0,True,True,,,apartamento,1
RETIRO,3,alquiler,2500,156.0,False,False,False,False,1.0,True,True,2014.0,,apartamento,1
RETIRO,3,alquiler,1650,90.0,False,False,False,False,1.0,True,True,,,apartamento,1
RETIRO,4,alquiler,2200,90.0,False,False,False,False,0.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1600,70.0,True,True,False,False,3.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1500,50.0,False,False,False,False,0.0,True,True,,,apartamento,1
RETIRO,2,alquiler,2500,99.0,False,False,False,False,4.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1200,50.0,False,False,False,False,7.0,False,True,,,apartamento,1
RETIRO,2,alquiler,2300,120.0,False,False,False,False,0.0,True,True,,,apartamento,1
RETIRO,2,alquiler,2000,80.0,False,False,False,False,1.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1750,50.0,False,False,False,False,1.0,False,True,,,apartamento,1
RETIRO,2,alquiler,1700,45.0,False,False,False,False,0.0,False,False,,,apartamento,1
RETIRO,1,alquiler,1750,57.0,False,False,False,True,1.0,False,True,,,apartamento,1
RETIRO,2,alquiler,2300,93.0,False,False,False,False,0.0,False,True,,,apartamento,1
RETIRO,2,alquiler,1500,72.0,False,False,False,False,1.0,True,True,,,apartamento,1
RETIRO,3,alquiler,1750,105.0,True,False,False,False,3.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1600,67.0,False,False,False,False,0.0,True,False,,,apartamento,1
RETIRO,3,alquiler,3595,160.0,False,False,False,False,6.0,True,True,,,apartamento,2
RETIRO,1,alquiler,890,30.0,False,False,False,False,7.0,False,True,,,ático,1
RETIRO,2,alquiler,2000,80.0,False,False,False,False,1.0,True,True,,,apartamento,1
RETIRO,4,alquiler,14160,281.0,False,False,False,False,3.0,True,True,,,apartamento,1
RETIRO,4,alquiler,2250,88.0,False,False,False,False,3.0,True,True,,,apartamento,1
RETIRO,2,alquiler,2200,80.0,True,False,False,False,5.0,True,True,,,apartamento,1
RETIRO,4,alquiler,2500,140.0,False,False,False,True,5.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1300,38.0,False,False,False,False,6.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1600,52.0,False,False,False,False,0.0,False,True,,,apartamento,1
RETIRO,1,alquiler,850,32.0,False,False,False,False,3.0,False,False,,,apartamento,1
RETIRO,2,alquiler,2000,78.0,False,False,False,False,6.0,False,True,,,apartamento,1
RETIRO,1,alquiler,850,40.0,False,False,False,False,0.0,False,True,,,apartamento,1
RETIRO,3,alquiler,1990,112.0,True,False,False,False,11.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1250,42.0,False,False,False,False,5.0,False,True,,,apartamento,1
RETIRO,1,alquiler,1200,42.0,False,False,False,True,0.0,False,True,,,apartamento,1
RETIRO,1,alquiler,1600,76.0,False,False,False,False,0.0,True,False,,,apartamento,2
RETIRO,4,alquiler,3200,174.0,True,False,False,False,2.0,True,True,,,apartamento,2
RETIRO,2,alquiler,2590,80.0,False,False,False,False,4.0,False,True,,,apartamento,1
RETIRO,4,alquiler,2750,130.0,False,False,False,False,4.0,False,True,,,apartamento,1
RETIRO,2,alquiler,2200,45.0,False,False,False,False,2.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1400,70.0,False,False,False,False,2.0,False,True,,,apartamento,1
RETIRO,2,alquiler,1850,80.0,False,False,False,True,8.0,True,True,,,ático,1
RETIRO,3,alquiler,2500,95.0,False,False,False,True,1.0,False,True,,,apartamento,1
RETIRO,2,alquiler,1200,60.0,False,False,False,False,0.0,False,False,,,apartamento,1
RETIRO,3,alquiler,1600,78.0,True,False,False,False,1.0,False,True,,,apartamento,1
RETIRO,1,alquiler,1250,46.0,False,False,False,False,5.0,False,True,,,apartamento,1
RETIRO,2,alquiler,15500,180.0,False,False,False,False,5.0,True,True,,,ático,1
RETIRO,1,alquiler,1000,50.0,False,False,False,True,5.0,False,True,,,apartamento,1
RETIRO,3,alquiler,5500,255.0,False,False,False,False,3.0,True,True,,,apartamento,1
RETIRO,3,alquiler,2000,96.0,False,False,False,False,4.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1100,45.0,False,False,False,False,4.0,False,True,,,apartamento,1
RETIRO,2,alquiler,1800,80.0,False,False,False,False,5.0,True,True,,,apartamento,1
RETIRO,2,alquiler,2650,71.0,False,False,False,False,3.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1500,70.0,False,False,False,False,1.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1800,101.0,True,False,True,False,3.0,True,True,,,apartamento,1
RETIRO,1,alquiler,1200,32.0,False,False,False,False,3.0,False,True,,,apartamento,1
RETIRO,3,alquiler,1870,95.0,True,False,False,True,4.0,True,True,,,apartamento,1
RETIRO,2,alquiler,1300,44.0,False,False,False,False,1.0,False,True,,,apartamento,1
RETIRO,2,alquiler,1700,65.0,False,False,False,False,7.0,True,True,,,apartamento,1
SALAMANCA,1,alquiler,1900,70.0,False,False,False,False,2.0,True,True,,,apartamento,1
SALAMANCA,3,alquiler,9000,300.0,False,False,False,False,6.0,True,False,,,apartamento,1
SALAMANCA,5,alquiler,2900,160.0,False,False,False,False,1.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,2900,100.0,False,False,False,False,5.0,False,True,,,dúplex,1
SALAMANCA,2,alquiler,2500,45.0,False,False,False,False,4.0,False,True,,,apartamento,1
SALAMANCA,5,alquiler,4500,180.0,False,False,False,False,1.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,3200,79.0,False,False,False,False,3.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,2500,75.0,False,False,False,True,,True,True,,,apartamento,1
SALAMANCA,2,alquiler,2800,62.0,False,False,False,False,3.0,False,True,,,apartamento,1
SALAMANCA,2,alquiler,2300,70.0,False,False,False,False,,True,True,,,apartamento,1
SALAMANCA,4,alquiler,7500,350.0,False,False,False,False,3.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,2200,70.0,False,False,False,False,1.0,False,True,,,apartamento,1
SALAMANCA,4,alquiler,5750,214.0,False,False,True,False,8.0,False,True,,,apartamento,1
SALAMANCA,1,alquiler,3000,172.0,False,False,False,True,1.0,True,False,,,loft,1
SALAMANCA,1,alquiler,1500,40.0,False,False,False,False,3.0,True,True,,,estudio,1
SALAMANCA,2,alquiler,2400,56.0,False,False,False,False,,False,True,,,apartamento,1
SALAMANCA,2,alquiler,3950,155.0,False,False,False,False,3.0,False,True,,,apartamento,1
SALAMANCA,1,alquiler,1950,60.0,False,False,False,False,1.0,True,True,,,apartamento,1
SALAMANCA,3,alquiler,1890,111.0,False,False,False,True,3.0,True,False,,,ático,1
SALAMANCA,2,alquiler,1800,65.0,False,False,False,True,,True,True,1987.0,,apartamento,1
SALAMANCA,2,alquiler,4500,154.0,False,False,False,False,5.0,False,True,,,apartamento,1
SALAMANCA,2,alquiler,1450,65.0,False,False,False,False,4.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,2600,78.0,False,False,False,True,7.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,5250,127.0,False,False,False,False,5.0,True,True,,,apartamento,1
SALAMANCA,1,alquiler,1400,57.0,False,False,False,False,6.0,False,True,,,apartamento,1
SALAMANCA,2,alquiler,2500,80.0,False,False,False,False,,False,True,,,apartamento,1
SALAMANCA,2,alquiler,1600,75.0,True,False,False,True,1.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,2400,90.0,False,False,False,True,5.0,True,True,,,ático,1
SALAMANCA,2,alquiler,3000,113.0,False,False,False,False,5.0,True,True,,,apartamento,1
SALAMANCA,1,alquiler,1150,40.0,False,True,False,False,0.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,1250,53.0,False,False,False,False,-1.0,False,True,,,apartamento,1
SALAMANCA,4,alquiler,3000,132.0,False,False,False,False,2.0,True,True,,,apartamento,2
SALAMANCA,7,alquiler,4300,160.0,False,False,False,False,4.0,False,True,,,apartamento,1
SALAMANCA,1,alquiler,1300,55.0,False,False,False,True,6.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,2800,52.0,False,False,False,False,8.0,True,True,,,ático,1
SALAMANCA,1,alquiler,1300,60.0,False,False,False,True,2.0,True,True,,,apartamento,1
SALAMANCA,3,alquiler,4650,180.0,False,False,False,False,0.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,1300,60.0,False,False,False,False,4.0,False,True,,,apartamento,1
SALAMANCA,2,alquiler,1900,70.0,False,False,False,False,3.0,False,True,,,apartamento,1
SALAMANCA,2,alquiler,1700,75.0,False,False,False,False,1.0,False,True,,,apartamento,1
SALAMANCA,3,alquiler,2500,85.0,False,False,False,False,1.0,False,True,,,apartamento,1
SALAMANCA,2,alquiler,4900,157.0,False,False,False,False,6.0,True,True,,,ático,1
SALAMANCA,2,alquiler,2850,80.0,False,False,False,False,3.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,1790,86.0,False,False,False,False,0.0,True,True,,,apartamento,1
SALAMANCA,1,alquiler,1500,40.0,False,False,False,False,1.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,2400,65.0,False,False,False,False,-1.0,True,True,,,apartamento,1
SALAMANCA,1,alquiler,1950,84.0,False,False,False,False,7.0,True,True,,,apartamento,1
SALAMANCA,3,alquiler,2300,112.0,False,False,True,False,3.0,True,True,,,apartamento,1
SALAMANCA,1,alquiler,1150,50.0,False,False,False,True,1.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,1995,75.0,False,False,False,False,1.0,True,True,1914.0,,apartamento,2
SALAMANCA,1,alquiler,1800,32.0,False,False,False,False,3.0,True,True,,,estudio,1
SALAMANCA,1,alquiler,1250,55.0,False,False,False,False,4.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,2500,68.0,False,False,False,False,5.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,1500,55.0,False,False,False,False,4.0,False,True,,,apartamento,1
SALAMANCA,2,alquiler,3750,79.0,False,False,False,False,3.0,True,True,1920.0,,apartamento,1
SALAMANCA,1,alquiler,5000,60.0,False,False,False,False,5.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,3450,62.0,False,False,False,False,3.0,True,True,,,apartamento,1
SALAMANCA,3,alquiler,3500,100.0,False,False,False,False,2.0,True,True,,,apartamento,3
SALAMANCA,2,alquiler,3000,75.0,False,False,False,False,4.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,2200,65.0,False,False,False,False,1.0,False,True,,,apartamento,1
SALAMANCA,2,alquiler,1700,58.0,False,False,False,False,2.0,False,True,,,apartamento,1
SALAMANCA,1,alquiler,1200,36.0,False,False,False,False,2.0,False,False,,,apartamento,1
SALAMANCA,4,alquiler,3600,158.0,False,False,False,False,3.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,2650,45.0,False,False,False,False,4.0,False,True,,,apartamento,1
SALAMANCA,1,alquiler,2000,54.0,False,False,False,True,5.0,False,True,,,apartamento,1
SALAMANCA,3,alquiler,3800,87.0,False,False,False,False,4.0,True,True,,,apartamento,1
SALAMANCA,4,alquiler,3000,170.0,False,False,False,False,7.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,2100,62.0,False,False,False,False,2.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,2950,90.0,False,False,False,False,4.0,True,True,,,apartamento,1
SALAMANCA,1,alquiler,1150,39.0,False,False,False,False,2.0,False,True,,,apartamento,1
SALAMANCA,1,alquiler,1350,49.0,False,False,False,False,0.0,False,True,,,apartamento,1
SALAMANCA,3,alquiler,4300,120.0,False,False,True,False,8.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,2390,130.0,False,False,False,False,3.0,True,True,,,apartamento,1
SALAMANCA,2,alquiler,1125,37.0,False,False,False,False,,False,False,,,apartamento,1
