Ano,Distrito,Precio_venta,Precio_alquiler,Esperanza_vida,Renta_neta_persona,Renta_neta_hogar,Renta_bruta_persona,Renta_bruta_hogar,Edad_media,Poblacion,Mayores_65anos%,Menores_18anos%,Tamano_vivienda_personas,Paro_registrado%
2024,USERA,2523.8333333333335,16.1525,84.2,,,,,,,,,,
2024,PUENTEDEVALLECAS,2407.25,15.693333333333333,82.3,,,,,,,,,,
2024,MORATALAZ,3133.4166666666665,14.350833333333334,82.5,,,,,,,,,,
2024,CIUDADLINEAL,3726.6666666666665,16.790833333333335,88.4,,,,,,,,,,
2024,HORTALEZA,4328.25,15.661666666666667,89.4,,,,,,,,,,
2024,VILLAVERDE,2091.6666666666665,14.61,88.8,,,,,,,,,,
2024,VILLADEVALLECAS,2872.4166666666665,14.375,88.8,,,,,,,,,,
2024,VICALVARO,3019.6666666666665,13.47,87.7,,,,,,,,,,
2024,SANBLASCANILLEJAS,3017.6666666666665,14.676666666666668,88.1,,,,,,,,,,
2024,BARAJAS,3691.25,14.498333333333333,88.1,,,,,,,,,,
