Distrito,Habitaciones,Operacion,Precio,Tamano,Garaje,Trastero,Piscina,Terraza,Planta,Exterior,Ascensor,Ano_construccion,Ano_reforma,Tipo_vivienda,Banos,Cluster_KMeans,Cluster_GMM,Cluster_HDBSCAN,Cluster_DP_GMM
MONCLOAARAVACA,1,0,1500,60.0,1,0,1,0,3.0,1,1,,,3,1,4,5,0,3
MONCLOAARAVACA,3,0,1800,80.0,0,0,0,0,3.0,1,1,,,0,1,1,0,2,0
MONCLOAARAVACA,1,0,1600,90.0,0,0,0,1,21.0,1,1,,,0,1,1,12,2,10
MONCLOAARAVACA,1,0,1390,50.0,0,0,0,0,8.0,1,1,,,0,1,1,8,2,10
MONCLOAARAVACA,3,0,1650,100.0,0,0,0,0,6.0,1,1,,,0,1,1,0,2,0
MONCLOAARAVACA,2,0,1400,60.0,0,0,0,0,1.0,0,1,,,0,1,1,15,1,6
MONCLOAARAVACA,2,0,1800,119.0,0,0,1,0,3.0,1,1,,,0,2,1,13,-1,13
MONCLOAARAVACA,1,0,950,40.0,0,0,0,0,2.0,0,1,,,0,1,1,15,1,6
LATINA,1,0,825,39.0,0,0,0,0,1.0,0,1,,,0,1,1,15,1,6
LATINA,2,0,1450,72.0,0,0,0,0,2.0,1,0,,,0,1,3,16,1,15
LATINA,2,0,1270,70.0,0,0,0,0,6.0,1,1,,,0,1,1,0,2,0
LATINA,2,0,1300,85.0,0,0,0,0,2.0,1,1,,,0,1,1,0,2,0
LATINA,1,0,900,50.0,0,0,0,1,1.0,1,0,,,0,1,3,16,1,15
LATINA,3,0,1300,63.0,0,0,0,1,5.0,1,1,,,0,1,1,0,2,0
LATINA,4,0,1750,136.0,0,0,0,0,5.0,1,1,,,0,1,1,8,2,0
LATINA,1,0,1400,74.0,0,0,0,1,3.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1850,80.0,0,0,0,1,2.0,1,0,,,0,1,3,16,1,15
LATINA,2,0,1700,65.0,0,0,0,0,0.0,1,0,,,0,1,3,16,1,15
LATINA,3,0,1450,72.0,0,0,0,0,2.0,1,0,,,0,1,3,16,1,15
LATINA,2,0,1800,100.0,0,0,0,0,4.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1450,72.0,0,0,0,0,2.0,1,0,,,0,1,3,16,1,15
LATINA,2,0,1700,91.0,0,0,0,0,1.0,1,0,,,0,1,3,16,1,15
LATINA,2,0,950,75.0,0,0,0,0,1.0,1,0,,,0,1,3,16,1,15
LATINA,3,0,1600,65.0,0,0,0,0,2.0,1,0,,,0,1,3,16,1,15
LATINA,2,0,1200,56.0,0,0,0,0,0.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1350,75.0,0,0,0,0,3.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1650,94.0,0,0,0,0,11.0,1,1,,2022.0,0,1,1,8,2,10
LATINA,1,0,900,30.0,0,0,0,0,0.0,1,0,,,4,1,4,5,0,17
LATINA,1,0,950,35.0,0,0,0,0,0.0,1,1,,,0,1,1,0,2,0
LATINA,2,0,1450,72.0,0,0,0,0,2.0,1,0,,,0,1,3,16,1,15
LATINA,1,0,1200,37.0,0,0,0,0,2.963552021206097,0,0,,,0,1,3,3,3,8
LATINA,4,0,1820,85.0,0,0,0,0,2.963552021206097,0,0,,,0,1,3,19,3,8
LATINA,1,0,1020,30.0,0,0,0,0,2.963552021206097,0,0,,,0,1,3,3,3,8
LATINA,1,0,1035,35.0,0,0,0,0,2.963552021206097,0,0,,,0,1,3,3,3,8
LATINA,3,0,1365,50.0,0,0,0,0,2.963552021206097,0,0,,,0,1,3,19,3,8
LATINA,3,0,1445,64.0,0,0,0,0,2.963552021206097,0,0,,,0,1,3,19,3,8
LATINA,1,0,940,30.0,0,0,0,0,2.963552021206097,0,0,,,0,1,3,3,3,8
LATINA,4,0,1525,85.0,0,0,0,0,2.963552021206097,0,0,,,0,1,3,19,3,8
LATINA,2,0,1200,63.0,0,0,0,1,3.0,1,0,,,7,1,4,5,0,17
LATINA,3,0,1350,86.0,0,0,0,0,2.0,1,1,,,0,2,1,13,-1,13
LATINA,3,0,1500,77.0,0,0,0,0,9.0,1,1,,,0,1,1,8,2,10
LATINA,2,0,1300,66.0,1,0,0,0,3.0,1,0,,,0,1,3,19,1,15
LATINA,2,0,1300,80.0,0,0,0,0,0.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1400,70.0,0,0,0,0,0.0,1,1,,,0,1,1,0,2,0
LATINA,1,0,930,49.0,1,0,0,0,2.0,1,1,,,0,1,1,0,2,0
LATINA,1,0,1060,42.0,0,0,0,0,2.963552021206097,0,0,,,0,1,3,3,3,8
LATINA,1,0,940,38.0,0,0,0,0,2.963552021206097,0,0,,,0,1,3,3,3,8
LATINA,1,0,940,32.0,0,0,0,0,2.963552021206097,0,0,,,0,1,3,3,3,8
LATINA,2,0,1195,57.0,0,0,1,0,3.0,1,1,,,0,1,1,0,2,0
LATINA,4,0,1550,86.0,0,0,0,0,0.0,1,1,,,0,1,1,8,2,0
LATINA,4,0,1660,69.0,0,0,0,0,2.963552021206097,0,0,,,0,1,3,19,3,8
LATINA,3,0,1400,78.0,0,0,0,0,2.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1900,76.0,0,0,0,0,2.0,1,1,,,0,1,1,0,2,0
LATINA,1,0,940,25.0,0,0,0,0,2.963552021206097,0,0,1970.0,,0,1,3,3,3,8
LATINA,2,0,1600,115.0,0,0,0,0,6.0,1,1,,,0,1,1,8,2,0
LATINA,2,0,1300,60.0,0,0,0,0,2.963552021206097,0,0,,,0,1,3,3,3,8
LATINA,1,0,1100,35.0,0,0,0,0,2.963552021206097,0,0,,,0,1,3,3,3,8
LATINA,3,0,2500,120.0,0,0,0,1,6.0,1,1,,,0,1,1,8,2,0
LATINA,1,0,1300,61.0,0,0,0,0,2.0,1,1,,,0,1,1,0,2,0
LATINA,1,0,1100,35.0,0,0,0,0,2.963552021206097,1,0,,,0,1,3,16,1,15
LATINA,2,0,1400,72.0,0,0,0,0,2.0,1,0,,,0,1,3,16,1,15
LATINA,2,0,1400,78.0,0,0,0,0,3.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1240,62.0,0,0,0,0,1.0,1,0,,,0,1,3,16,1,15
LATINA,3,0,2500,130.0,0,0,0,1,2.963552021206097,0,1,2022.0,,0,1,1,15,1,6
LATINA,3,0,1400,70.0,1,0,0,1,1.0,1,1,,,0,1,1,0,2,0
LATINA,1,0,1335,61.0,0,0,0,0,0.0,1,0,,,0,1,3,16,1,15
LATINA,2,0,1200,70.0,0,0,0,0,0.0,1,0,,,0,1,3,16,1,15
LATINA,2,0,1100,47.0,0,0,0,0,1.0,0,0,,,0,1,3,3,3,8
LATINA,1,0,1035,50.0,0,0,0,0,0.0,1,0,,,0,1,3,16,1,15
LATINA,1,0,1200,50.0,0,0,0,0,0.0,1,0,,,3,1,2,5,0,17
LATINA,3,0,1250,65.0,0,0,0,0,1.0,1,0,,,0,1,3,16,1,15
LATINA,3,0,1250,77.0,0,0,0,1,3.0,1,1,,,0,1,1,0,2,0
LATINA,2,0,1050,80.0,0,1,0,1,2.0,1,1,,,0,1,5,18,0,12
LATINA,3,0,1300,75.0,0,0,0,1,3.0,1,1,,,0,1,1,0,2,0
LATINA,2,0,1300,56.0,0,0,0,0,3.0,1,0,,,0,1,3,16,1,15
LATINA,2,0,1100,50.0,0,0,0,0,1.0,1,1,,,0,1,1,0,2,0
LATINA,2,0,1100,60.0,0,0,0,0,2.0,1,1,,,0,1,1,0,2,0
LATINA,2,0,1595,170.0,0,0,0,1,0.0,1,1,,,4,1,4,5,0,3
LATINA,2,0,1250,66.0,0,0,0,0,5.0,1,1,,,0,1,1,0,2,0
LATINA,2,0,1100,90.0,0,0,0,0,1.0,1,0,,,0,1,3,16,1,15
LATINA,1,0,1400,42.0,0,0,0,0,2.963552021206097,0,1,,,0,1,1,15,1,6
LATINA,1,0,1350,40.0,0,0,0,0,2.963552021206097,0,1,,,0,1,1,15,1,6
LATINA,3,0,2200,65.0,0,0,0,0,2.963552021206097,0,0,,,0,1,3,19,3,8
LATINA,1,0,1300,39.0,0,0,0,0,2.963552021206097,0,1,,,0,1,1,15,1,6
LATINA,4,0,2775,150.0,0,0,0,0,2.963552021206097,0,1,,,0,1,1,15,1,6
LATINA,1,0,1200,63.0,0,0,0,0,4.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1850,85.0,0,0,0,0,2.0,1,1,,,0,1,1,0,2,0
LATINA,2,0,1750,130.0,0,0,0,1,0.0,1,0,,,0,1,3,19,1,15
LATINA,2,0,1550,66.0,0,0,0,1,4.0,1,1,,,2,1,4,4,0,3
LATINA,3,0,1200,79.0,0,0,0,1,2.0,1,1,,,0,1,1,0,2,0
LATINA,1,0,1190,61.0,0,0,0,0,2.0,1,1,,,0,1,1,0,2,0
LATINA,4,0,1550,69.0,0,0,0,0,3.0,1,0,,,0,1,3,19,1,15
LATINA,2,0,1300,93.0,0,0,0,0,1.0,1,1,,,0,1,1,0,2,0
LATINA,1,0,1500,49.0,0,0,0,0,3.0,1,1,,,0,1,1,0,2,0
LATINA,2,0,1050,50.0,0,0,0,0,9.0,1,1,,,0,1,1,8,2,10
LATINA,2,0,1150,76.0,1,0,0,1,6.0,1,1,,,0,1,1,8,2,0
LATINA,1,0,1040,58.0,0,0,0,0,2.0,1,0,,,0,1,3,16,1,15
LATINA,2,0,1400,82.0,0,0,0,0,4.0,1,1,,,0,1,1,0,2,0
LATINA,1,0,1150,50.0,0,0,0,0,5.0,1,1,,,0,1,1,0,2,0
LATINA,2,0,1500,95.0,0,0,0,0,0.0,1,0,,,0,1,3,16,1,15
LATINA,2,0,990,80.0,0,0,0,0,0.0,1,0,,,0,1,3,16,1,15
LATINA,2,0,1495,78.0,0,0,0,0,2.0,1,1,,,0,1,1,0,2,0
LATINA,1,0,1200,45.0,0,0,0,0,5.0,1,1,,,0,1,1,8,2,0
LATINA,1,0,1315,55.0,0,0,0,0,2.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1500,90.0,0,0,0,0,1.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1700,75.0,0,0,0,1,1.0,1,1,,,0,1,1,0,2,0
LATINA,4,0,1300,75.0,0,0,0,1,3.0,1,1,,,0,1,1,8,2,0
LATINA,3,0,1495,90.0,0,0,0,0,1.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1450,110.0,0,0,0,1,4.0,1,1,,,0,1,1,0,2,0
LATINA,1,0,950,59.0,0,0,0,0,0.0,1,0,,,0,1,3,16,1,15
LATINA,2,0,1450,65.0,0,0,0,1,1.0,1,1,,,0,1,1,0,2,0
LATINA,2,0,1250,41.0,0,0,0,0,3.0,1,0,,,0,1,3,16,1,15
LATINA,1,0,900,43.0,0,0,0,0,0.0,1,0,,,0,1,3,16,1,15
LATINA,3,0,1600,110.0,0,0,0,1,3.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1450,92.0,0,0,0,1,7.0,1,1,,,0,1,1,8,2,10
LATINA,3,0,1790,100.0,0,0,0,0,9.0,1,1,,,3,1,4,12,0,3
LATINA,1,0,950,55.0,0,0,0,0,0.0,1,1,,,0,1,1,0,2,0
LATINA,2,0,1200,60.0,0,0,0,0,0.0,1,0,,,0,1,3,16,1,15
LATINA,3,0,1450,116.0,0,0,0,0,5.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1300,68.0,0,0,0,0,0.0,1,0,,,0,1,3,16,1,15
LATINA,2,0,1300,78.0,0,0,0,0,3.0,1,1,,,0,2,1,13,-1,13
LATINA,3,0,1250,91.0,0,0,0,0,6.0,1,1,,,0,2,1,13,-1,13
LATINA,3,0,2650,230.0,0,0,0,0,2.963552021206097,0,0,,,1,1,2,17,0,4
LATINA,2,0,860,63.0,0,0,0,0,2.0,1,0,,,0,1,3,16,1,15
LATINA,4,0,1800,145.0,0,0,0,0,4.0,1,1,,,0,1,1,8,2,0
LATINA,2,0,1200,82.0,0,0,0,0,3.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1400,92.0,0,0,0,0,0.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1980,115.0,0,0,1,0,9.0,1,1,,,0,1,1,8,2,10
LATINA,2,0,1400,75.0,0,0,0,0,2.0,1,0,,,0,1,3,16,1,15
LATINA,4,0,2295,81.0,0,0,0,0,0.0,1,0,,,0,1,3,19,1,15
LATINA,3,0,1790,98.0,0,0,0,0,9.0,1,1,,,0,1,1,8,2,10
LATINA,2,0,1200,84.0,0,0,0,0,1.0,1,0,,,0,1,3,16,1,15
LATINA,2,0,1600,60.0,1,0,0,1,4.0,1,1,,,2,1,4,4,0,3
LATINA,2,0,1200,75.0,0,1,0,0,0.0,1,0,,,0,1,5,18,0,12
LATINA,3,0,1200,82.0,0,0,0,0,6.0,1,1,,,0,1,1,0,2,0
LATINA,2,0,1450,75.0,0,0,0,0,5.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1200,70.0,0,0,0,0,3.0,1,1,,,0,1,1,0,2,0
LATINA,2,0,1200,55.0,0,0,0,0,2.0,0,1,2022.0,,0,1,1,15,1,6
LATINA,2,0,1195,67.0,0,0,0,0,5.0,1,0,,,0,1,3,16,1,15
LATINA,4,0,1700,108.0,0,0,0,0,7.0,1,1,,,0,2,1,12,-1,13
LATINA,3,0,1150,79.0,0,0,0,0,2.0,1,1,,,0,1,1,0,2,0
LATINA,2,0,1700,65.0,0,0,0,0,1.0,1,1,,,0,1,1,0,2,0
LATINA,1,0,900,40.0,0,0,0,0,0.0,0,1,,,0,1,1,15,1,6
LATINA,3,0,1400,76.0,0,1,0,0,2.0,1,1,,,0,1,5,18,0,12
LATINA,2,0,1100,64.0,0,0,0,0,4.0,1,0,,,0,1,3,16,1,15
LATINA,2,0,1250,76.0,0,0,0,0,3.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1800,80.0,0,0,0,0,1.0,1,0,,,0,1,3,16,1,15
LATINA,2,0,1300,80.0,0,0,0,0,1.0,1,0,,,0,1,3,16,1,15
LATINA,3,0,2650,230.0,0,0,0,0,2.963552021206097,0,0,,,1,1,2,17,0,4
LATINA,3,0,1800,82.0,0,0,0,0,5.0,1,0,,,0,1,3,16,1,15
LATINA,3,0,2200,90.0,0,0,0,0,2.0,1,1,1997.0,,0,1,1,0,2,0
LATINA,1,0,1100,40.0,0,0,0,0,0.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1200,70.0,0,1,0,1,5.0,1,1,,,3,1,4,12,0,9
LATINA,4,0,1700,138.0,0,0,0,0,2.963552021206097,1,1,,,0,2,1,13,-1,13
LATINA,1,0,950,48.0,0,0,0,0,3.0,1,0,,,0,1,3,16,1,15
LATINA,2,0,1200,80.0,0,0,0,0,2.0,1,1,,,0,1,1,0,2,0
LATINA,1,0,1250,50.0,0,0,0,0,0.0,1,0,,,0,1,3,16,1,15
LATINA,1,0,1000,50.0,0,0,0,0,0.0,1,1,,,4,1,4,5,0,3
LATINA,2,0,1100,35.0,0,0,0,0,1.0,0,1,,,0,1,1,15,1,6
LATINA,3,0,1300,90.0,0,0,0,0,4.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1950,105.0,0,0,0,0,1.0,1,1,,,0,1,1,0,2,0
LATINA,1,0,920,55.0,1,0,0,0,2.0,1,1,,,0,1,1,0,2,0
LATINA,2,0,1200,60.0,0,0,0,0,0.0,0,0,,,0,1,3,3,3,8
LATINA,3,0,1150,62.0,0,0,0,0,1.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1450,75.0,0,0,0,0,3.0,1,0,2022.0,,0,1,3,16,1,15
LATINA,2,0,1580,82.0,0,0,0,0,0.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1560,70.0,0,0,0,1,2.0,1,0,,,0,2,3,13,-1,9
LATINA,3,0,1650,80.0,0,0,0,0,3.0,1,0,,,0,1,3,16,1,15
LATINA,1,0,990,36.0,0,0,0,0,3.0,1,1,,,0,1,1,0,2,0
LATINA,2,0,900,76.0,0,0,0,0,0.0,0,1,,,0,1,1,15,1,6
LATINA,2,0,1350,85.0,0,0,1,0,1.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1300,70.0,0,0,0,0,4.0,1,0,,,0,1,3,16,1,15
LATINA,1,0,1390,60.0,0,0,0,1,3.0,1,1,,,2,1,4,4,0,3
LATINA,1,0,1400,42.0,0,0,0,0,1.0,0,1,,,0,1,1,15,1,6
LATINA,2,0,1400,75.0,1,0,0,0,2.963552021206097,0,0,,,0,1,3,3,3,8
LATINA,3,0,1550,88.0,0,0,0,0,2.0,1,1,,,0,1,1,0,2,0
LATINA,3,0,1650,75.0,0,0,0,0,0.0,1,0,1997.0,,0,1,3,16,1,15
LATINA,1,0,1050,20.0,0,0,0,0,1.0,1,0,,,3,1,2,5,0,17
LATINA,1,0,1150,45.0,0,0,0,0,0.0,1,1,,,4,1,4,5,0,3
LATINA,2,0,1200,86.0,0,0,0,0,2.0,1,1,,,3,1,4,5,0,3
LATINA,4,0,1900,125.0,0,0,0,0,1.0,1,1,,,0,2,1,13,-1,13
LATINA,3,0,1275,65.0,0,0,0,0,3.0,1,1,,,0,1,1,0,2,0
LATINA,1,0,1100,45.0,0,0,0,0,1.0,1,0,,,0,1,3,16,1,15
LATINA,2,0,1150,67.0,0,0,0,0,3.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,2,0,1240,86.0,1,1,0,1,6.0,1,1,,,0,1,5,18,0,12
CARABANCHEL,2,0,1215,34.0,0,0,0,0,0.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,1,0,990,69.0,0,0,0,0,0.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,1,0,950,46.0,0,0,1,0,6.0,1,1,,,3,1,4,5,0,3
CARABANCHEL,2,0,1200,79.0,0,0,0,0,1.0,0,1,,,0,1,1,15,1,6
CARABANCHEL,3,0,1400,83.0,0,0,0,0,2.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,2,0,1695,80.0,0,0,1,0,1.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,4,0,2000,120.0,0,0,0,1,1.0,1,1,,,0,1,1,8,2,0
CARABANCHEL,2,0,1050,71.0,0,0,0,0,1.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,2,0,1150,79.0,1,1,1,1,7.0,1,1,,,7,1,4,4,0,3
CARABANCHEL,2,0,1150,79.0,1,1,1,1,7.0,1,1,,,7,1,4,4,0,3
CARABANCHEL,2,0,1100,65.0,0,0,0,0,7.0,1,1,,,7,1,4,4,0,3
CARABANCHEL,1,0,900,40.0,1,0,0,0,4.0,1,1,,,4,1,4,5,0,3
CARABANCHEL,1,0,899,34.0,0,0,0,0,0.0,0,0,,,0,1,3,3,3,8
CARABANCHEL,1,0,1020,37.0,0,0,0,0,2.963552021206097,0,0,,,0,1,3,3,3,8
CARABANCHEL,3,0,1260,51.0,0,0,0,0,2.963552021206097,0,0,,,0,1,3,19,3,8
CARABANCHEL,1,0,850,60.0,0,0,0,0,1.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,1,0,1300,60.0,0,0,0,0,2.963552021206097,0,1,,,0,1,1,15,1,6
CARABANCHEL,2,0,1180,53.0,0,0,0,0,1.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,1,0,1140,54.0,0,0,0,0,1.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,2,0,1200,90.0,0,0,0,0,6.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,1,0,1250,10.0,0,0,0,0,2.963552021206097,0,0,,,0,1,3,3,3,8
CARABANCHEL,2,0,1400,65.0,0,0,0,0,2.963552021206097,1,0,,,0,1,3,16,1,15
CARABANCHEL,1,0,1000,30.0,0,0,0,0,2.963552021206097,1,0,,,0,1,3,16,1,15
CARABANCHEL,1,0,1404,35.0,0,0,0,0,2.963552021206097,1,0,,,0,1,3,16,1,15
CARABANCHEL,3,0,1390,70.0,0,0,0,1,5.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,3,0,1350,95.0,0,0,0,0,3.0,1,1,2018.0,,0,1,1,0,2,0
CARABANCHEL,3,0,1390,97.0,0,0,0,0,3.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,1,0,1500,65.0,0,0,0,1,2.963552021206097,0,1,,,0,1,1,15,1,6
CARABANCHEL,2,0,1560,85.0,0,0,0,0,2.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,2,0,1300,10.0,0,0,0,0,2.963552021206097,0,1,,,0,1,1,15,1,6
CARABANCHEL,1,0,1900,10.0,0,0,0,0,2.963552021206097,0,0,,,0,1,3,3,3,8
CARABANCHEL,2,0,1300,65.0,0,0,0,1,2.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,3,0,1350,60.0,0,0,0,0,0.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,3,0,1500,72.0,0,0,0,0,2.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,2,0,1395,55.0,0,0,0,0,2.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,3,0,1450,70.0,0,0,0,0,2.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,5,0,4500,455.0,0,0,0,0,2.963552021206097,0,0,,,1,1,2,17,0,4
CARABANCHEL,1,0,910,53.0,1,1,0,1,0.0,0,1,,,0,1,5,18,0,12
CARABANCHEL,3,0,1400,109.0,0,0,0,0,5.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,2,0,1600,100.0,0,1,0,0,5.0,1,1,,,0,1,5,18,0,12
CARABANCHEL,2,0,1100,75.0,0,0,0,0,0.0,1,0,,,0,2,3,13,-1,9
CARABANCHEL,3,0,1290,91.0,0,0,0,0,2.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,2,0,1500,81.0,0,0,0,0,2.0,1,1,2013.0,,0,1,1,0,2,0
CARABANCHEL,2,0,1020,43.0,0,0,0,0,2.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,2,0,1045,55.0,0,0,0,1,4.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,2,0,1200,75.0,0,0,0,1,2.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,2,0,1590,101.0,0,0,0,0,1.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,3,0,1125,68.0,0,0,0,0,3.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,2,0,1045,55.0,0,0,0,0,2.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,3,0,1230,68.0,0,0,0,1,3.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,2,0,1045,58.0,0,0,0,0,3.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,2,0,1025,45.0,0,0,0,0,1.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,3,0,1260,64.0,0,0,0,0,2.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,2,0,1090,77.0,0,0,0,1,3.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,2,0,945,74.0,0,0,0,0,1.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,2,0,995,50.0,0,0,0,1,4.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,2,0,1080,74.0,0,0,0,0,0.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,2,0,1650,60.0,0,0,0,1,2.963552021206097,0,0,,,0,1,3,3,3,8
CARABANCHEL,1,0,900,48.0,0,0,0,0,3.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,3,0,1700,80.0,0,0,0,1,2.963552021206097,0,0,,,0,1,3,19,3,8
CARABANCHEL,2,0,1425,34.0,0,0,0,1,4.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,2,0,1270,34.0,0,0,0,1,3.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,2,0,1350,95.0,0,0,0,0,2.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,2,0,1750,100.0,0,0,0,0,5.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,2,0,1050,71.0,0,0,0,0,1.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,3,0,1375,84.0,0,0,0,0,4.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,3,0,1790,110.0,0,0,0,0,6.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,2,0,1400,70.0,0,0,0,0,2.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,3,0,1400,80.0,0,0,0,0,2.963552021206097,0,1,,,0,1,1,15,1,6
CARABANCHEL,2,0,1300,85.0,0,0,1,0,5.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,1,0,1150,57.0,0,0,0,1,0.0,0,0,,,0,1,3,3,3,8
CARABANCHEL,2,0,1200,80.0,0,0,1,0,1.0,0,1,,,0,1,1,15,1,6
CARABANCHEL,2,0,1300,80.0,1,1,1,1,4.0,1,1,,,0,1,5,18,0,12
CARABANCHEL,2,0,1200,70.0,0,0,0,0,4.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,1,0,1390,47.0,0,0,0,0,4.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,1,0,975,65.0,0,0,0,0,0.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,2,0,1100,70.0,0,0,0,1,4.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,3,0,1200,62.0,0,0,0,0,1.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,1,0,1275,45.0,1,0,1,0,4.0,1,1,,,7,1,4,4,0,3
CARABANCHEL,1,0,1050,40.0,0,0,0,0,0.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,1,0,850,50.0,0,0,0,1,4.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,4,0,2200,135.0,1,0,0,0,4.0,0,1,1950.0,,0,1,1,15,1,6
CARABANCHEL,3,0,1900,75.0,0,0,0,0,1.0,1,0,2012.0,,0,1,3,16,1,15
CARABANCHEL,2,0,1350,72.0,0,0,0,0,5.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,1,0,1050,49.0,0,0,0,0,5.0,0,1,,,0,1,1,15,1,6
CARABANCHEL,2,0,1700,78.0,0,0,0,1,2.963552021206097,0,0,,,0,1,3,3,3,8
CARABANCHEL,1,0,990,40.0,0,0,0,0,2.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,1,0,900,50.0,0,0,0,0,1.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,2,0,1145,103.0,0,0,0,0,4.0,0,1,,,0,1,1,15,1,6
CARABANCHEL,3,0,1050,87.0,0,0,0,0,2.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,2,0,1100,76.0,0,0,0,0,3.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,1,0,1000,55.0,0,0,0,0,4.0,1,1,,,7,1,4,4,0,3
CARABANCHEL,3,0,1750,113.0,0,0,0,0,3.0,1,1,,,0,2,1,13,-1,13
CARABANCHEL,2,0,1150,67.0,0,0,0,0,6.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,1,0,1005,76.0,0,0,0,0,5.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,3,0,1295,86.0,0,0,0,0,1.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,2,0,1150,83.0,0,0,0,1,2.0,1,1,,,0,2,1,13,-1,13
CARABANCHEL,3,0,1700,81.0,0,0,0,1,7.0,1,1,2015.0,,0,1,1,8,2,10
CARABANCHEL,2,0,1100,60.0,0,0,0,1,3.0,1,0,,,0,1,3,16,1,15
CARABANCHEL,2,0,950,65.0,0,0,0,0,1.0,1,1,,,0,1,1,0,2,0
CARABANCHEL,3,0,1950,155.0,0,0,0,1,4.0,1,1,,,7,1,4,4,0,3
CARABANCHEL,1,0,1000,52.0,0,0,0,0,4.0,1,1,,,7,1,4,4,0,3
