precio,localidad,tamanio,habitaciones,descripcion,link,descripcion_larga,distrito
1.650.000,Piso en Calle de Triana Nueva España,181,2,Bajo exterior con ascensor,/inmueble/103256413/,"
Lucía Suárez-Zuloaga de GV | NUEVA ESPAÑA comercializa el siguiente inmueble:
Fabuloso bajo de 181 metros cuadrados con jardín en Nueva España. Con una localización inmejorable en una calle tranquila pero bien situada en el corazón del barrio. La vivienda tiene una distribución cómoda y funcional además es muy luminos
",chamartin
3.900.000,Piso en Calle del Doctor Fleming Bernabéu-Hispanoamérica,539,5,Planta 1ª exterior con ascensor,/inmueble/107447104/,"
Lucía Suárez-Zuloaga de GV | NUEVA ESPAÑA comercializa el siguiente inmueble:
Espectacular vivienda de lujo de 539 metros cuadrados, recién reformada.
La reforma ha sido realizada por un prestigioso estudio de arquitectura que con la calidad de los materiales utilizados, cuidado del detalle, gran luminosidad, amplitu
",chamartin
3.000.000,Piso en Alberto Alcocer Nueva España,310,4,Planta 3ª exterior con ascensor,/inmueble/97396480/,"
Lucía Suárez-Zuloagae GV | NUEVA ESPAÑA comercializa el siguiente inmueble:
Maravilloso piso de 310 metros cuadrados en una de las mejores calle de Nueva España. Destacar sus amplios espacios y su luz, gracias a sus grandes ventanales, y el encanto de la chimenea en el salón, hacen sin duda que sea un espacio de luz y
",chamartin
950.000,Piso en Calle de Alfonso Rodríguez Santamaría El Viso,110,2,Planta 2ª exterior con ascensor,/inmueble/107822375/,"
Inés Coca de GV | El VISO comercializa el siguiente inmueble:
Piso de reformado de 110 metros cuadrados en El Viso, ubicado en edificio señorial, con zona ajardinada y azotea común. Localización inmejorable, dentro de la colonia del VISO, en calle tranquila, en pleno centro de Madrid y con todos los servicios alrededo
",chamartin
2.950.000,Piso en Paseo de la Castellana Bernabéu-Hispanoamérica,335,4,Planta 2ª exterior con ascensor,/inmueble/107433111/,"
Lucía Suárez-Zuloaga de GV | HISPANOAMERICA comercializa el siguiente inmueble:
Espectacular piso en Paseo de la Castellana, en edificio con portal muy representativo. Cuenta con 355 metros construidos y 291 útiles según catastro. Importante destacar que la vivienda ha sido reformada por el reconocido arquitecto Borja
",chamartin
3.500.000,Casa o chalet independiente en Nueva España Madrid,376,5,,/inmueble/99071255/,"
Lucía Suárez- Zuloaga de GV | NUEVA ESPAÑA comercializa el siguiente inmueble:
Maravillosa casa independiente de obra nueva en el corazón de Nueva España. La vivienda, que es una autentica maravilla, ha sido reformada desde sus cimientos con todo detalle sustituyendo todas las instalaciones del edificio y dotándolo co
",chamartin
1.395.000,Piso en El Viso Madrid,144,3,Planta 5ª exterior con ascensor,/inmueble/108644340/,"
DE SALAS LUXURY HOMES Ref. MAV02840, presenta este maravilloso piso con vistas al parque de Berlín.
MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA. CONSULTE EN NUESTRA PÁGINA WEB DE “De Salas”, PARA VER MÁS VIVIENDAS EN EXCLUSIVA.
Se trata de una vivienda reformada íntegramente en 2012, práctica y funcional,
",chamartin
899.000,Piso en Castilla Madrid,143,3,Planta 5ª exterior con ascensor,/inmueble/107819178/,"
DE SALAS LUXURY HOMES, Ref. MAV02789, presenta este maravilloso piso con terraza en el barrio de Castilla, cuenta con una superficie construida de 143m² catastrales distribuidos en 3 amplios dormitorios y 2 baños completos.
MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA. CONSULTE EN NUESTRA PÁGINA WEB DE “De
",chamartin
1.850.000,Piso en Nueva España Madrid,244,4,Planta 2ª exterior con ascensor,/inmueble/108631256/,"
Oportunidad de inversión en una de las zonas más demandadas de Chamartín.
En una de las calles más tranquilas del prestigioso barrio de Nueva España, presentamos este espacioso piso de 244 m² construidos, ideal para quienes buscan una vivienda con amplias posibilidades de reforma, en una ubicación privilegiada y con e
",chamartin
945.000,Piso en Nueva España Madrid,119,3,Bajo exterior con ascensor,/inmueble/107964965/,"
Luminoso piso exterior con terraza en Nueva España, Chamartín – 119 m² y ubicación privilegiada.
Ponemos a la venta este fantástico piso ubicado en el elegante barrio de Nueva España, dentro del distrito de Chamartín, una de las zonas residenciales más exclusivas y demandadas de Madrid. Con 119 m² construidos, esta vi
",chamartin
3.500.000,Casa o chalet independiente en Nueva España Madrid,376,5,,/inmueble/97758039/,"
¡Descubre esta luminosa oportunidad en venta! Chalet Independiente en Nueva España de 376 m2 en parcela de 240 m2 repartido en cinco plantas. Cuenta con cinco dormitorios, seis baños, dos salones, todas las orientaciones y dos plazas de garaje.
Espectacular chalet completamente reformado ubicado en la mejor zona de Nu
",chamartin
7.000.000,Dúplex en El Viso Madrid,462,3,Planta 14ª exterior con ascensor,/inmueble/106978251/,"
Gilmar Consulting comercializa este ático dúplex de 462 m², ubicado en El Viso, una de las zonas más exclusivas y demandadas de Madrid.
Esta vivienda cuenta con 3 dormitorios y 3 baños y ofrece un espacio amplio y lujoso para disfrutar al máximo. Predomina en la propiedad, la luminosidad y elegancia como hitos princip
",chamartin
460.000,Piso en Castilla Madrid,79,2,Bajo exterior sin ascensor,/inmueble/108000147/,"
PRODUCTO INVERSIÓN. Licencia de hospedaje y máxima rentabilidad en el nuevo eje de Madrid: Castellana Norte
Gilmar presenta esta exclusiva propiedad con licencia de hospedaje en una de las zonas con mayor proyección de Madrid. Situada en el corazón de Castellana Norte el mayor proyecto de transformación urbana de Euro
",chamartin
990.000,Piso en Calle de Prieto Ureña Nueva España,161,4,Planta 6ª exterior con ascensor,/inmueble/108631202/,"
En el prestigioso barrio de Nueva España, presentamos una notable oportunidad para adquirir un piso exterior de amplias dimensiones, ideal para ser transformado a su gusto. Ubicado en una finca con servicio de portería, este inmueble de 161 metros cuadrados construidos ofrece un diseño adaptable para una familia. Actua
",chamartin
